Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
541.391649625,0,0,0,0,0,1,1,1
541.391655667,0,0,0,0,1,1,1,1
541.391677833,0,0,0,0,0,1,1,1
541.391707000,0,1,0,0,0,1,1,1
541.391808667,0,0,0,0,0,1,1,1
541.391846875,0,0,1,0,0,1,1,1
541.393133000,0,0,0,0,0,1,1,1
541.393138042,0,0,0,1,0,1,1,1
541.393296042,0,0,0,0,0,1,1,1
541.393302083,0,0,0,0,1,1,1,1
541.393397667,0,0,0,0,0,1,1,1
541.393403708,0,0,0,0,1,1,1,1
541.393425875,0,0,0,0,0,1,1,1
541.393455042,0,1,0,0,0,1,1,1
541.393556708,0,0,0,0,0,1,1,1
541.393594917,0,0,1,0,0,1,1,1
541.394881083,0,0,0,0,0,1,1,1
541.394886125,0,0,0,1,0,1,1,1
541.395042125,0,0,0,0,0,1,1,1
541.395048125,0,0,0,0,1,1,1,1
541.395143750,0,0,0,0,0,1,1,1
541.395149792,0,0,0,0,1,1,1,1
541.395171917,0,0,0,0,0,1,1,1
541.395201125,0,1,0,0,0,1,1,1
541.395302750,0,0,0,0,0,1,1,1
541.395341000,0,0,1,0,0,1,1,1
541.396627125,0,0,0,0,0,1,1,1
541.396632167,0,0,0,1,0,1,1,1
541.396790167,0,0,0,0,0,1,1,1
541.396796208,0,0,0,0,1,1,1,1
541.396891792,0,0,0,0,0,1,1,1
541.396897833,0,0,0,0,1,1,1,1
541.396919958,0,0,0,0,0,1,1,1
541.396949167,0,1,0,0,0,1,1,1
541.397050792,0,0,0,0,0,1,1,1
541.397089042,0,0,1,0,0,1,1,1
541.398375125,0,0,0,0,0,1,1,1
541.398380167,0,0,0,1,0,1,1,1
541.398536167,0,0,0,0,0,1,1,1
541.398542208,0,0,0,0,1,1,1,1
541.398637792,0,0,0,0,0,1,1,1
541.398643833,0,0,0,0,1,1,1,1
541.398666000,0,0,0,0,0,1,1,1
541.398695167,0,1,0,0,0,1,1,1
541.398796792,0,0,0,0,0,1,1,1
541.398835042,0,0,1,0,0,1,1,1
541.400121167,0,0,0,0,0,1,1,1
541.400126167,0,0,0,1,0,1,1,1
541.400284167,0,0,0,0,0,1,1,1
541.400290208,0,0,0,0,1,1,1,1
541.400385792,0,0,0,0,0,1,1,1
541.400391833,0,0,0,0,1,1,1,1
541.400414000,0,0,0,0,0,1,1,1
541.400443167,0,1,0,0,0,1,1,1
541.400544792,0,0,0,0,0,1,1,1
541.400583042,0,0,1,0,0,1,1,1
541.401869167,0,0,0,0,0,1,1,1
541.401874208,0,0,0,1,0,1,1,1
541.402030208,0,0,0,0,0,1,1,1
541.402036250,0,0,0,0,1,1,1,1
541.402131875,0,0,0,0,0,1,1,1
541.402137875,0,0,0,0,1,1,1,1
541.402160042,0,0,0,0,0,1,1,1
541.402189208,0,1,0,0,0,1,1,1
541.402290875,0,0,0,0,0,1,1,1
541.402329083,0,0,1,0,0,1,1,1
541.403615250,0,0,0,0,0,1,1,1
541.403620292,0,0,0,1,0,1,1,1
541.403778292,0,0,0,0,0,1,1,1
541.403784333,0,0,0,0,1,1,1,1
541.403879917,0,0,0,0,0,1,1,1
541.403885958,0,0,0,0,1,1,1,1
541.403908125,0,0,0,0,0,1,1,1
541.403937292,0,1,0,0,0,1,1,1
541.404038917,0,0,0,0,0,1,1,1
541.404077167,0,0,1,0,0,1,1,1
541.405363292,0,0,0,0,0,1,1,1
541.405368333,0,0,0,1,0,1,1,1
541.405524292,0,0,0,0,0,1,1,1
541.405530333,0,0,0,0,1,1,1,1
541.405625958,0,0,0,0,0,1,1,1
541.405632000,0,0,0,0,1,1,1,1
541.405654125,0,0,0,0,0,1,1,1
541.405683333,0,1,0,0,0,1,1,1
541.405784958,0,0,0,0,0,1,1,1
541.405823208,0,0,1,0,0,1,1,1
541.407109333,0,0,0,0,0,1,1,1
541.407114375,0,0,0,1,0,1,1,1
541.407272333,0,0,0,0,0,1,1,1
541.407278375,0,0,0,0,1,1,1,1
541.407374000,0,0,0,0,0,1,1,1
541.407380042,0,0,0,0,1,1,1,1
541.407402167,0,0,0,0,0,1,1,1
541.407431333,0,1,0,0,0,1,1,1
541.407533000,0,0,0,0,0,1,1,1
541.407571250,0,0,1,0,0,1,1,1
541.408857375,0,0,0,0,0,1,1,1
541.408862417,0,0,0,1,0,1,1,1
541.409018375,0,0,0,0,0,1,1,1
541.409024417,0,0,0,0,1,1,1,1
541.409120042,0,0,0,0,0,1,1,1
541.409126083,0,0,0,0,1,1,1,1
541.409148208,0,0,0,0,0,1,1,1
541.409177375,0,1,0,0,0,1,1,1
541.409279000,0,0,0,0,0,1,1,1
541.409317250,0,0,1,0,0,1,1,1
541.410603375,0,0,0,0,0,1,1,1
541.410608417,0,0,0,1,0,1,1,1
541.410766417,0,0,0,0,0,1,1,1
541.410772458,0,0,0,0,1,1,1,1
541.410868042,0,0,0,0,0,1,1,1
541.410874083,0,0,0,0,1,1,1,1
541.410896250,0,0,0,0,0,1,1,1
541.410925417,0,1,0,0,0,1,1,1
541.411027042,0,0,0,0,0,1,1,1
541.411065292,0,0,1,0,0,1,1,1
541.412351500,0,0,0,0,0,1,1,1
541.412356542,0,0,0,1,0,1,1,1
541.412512500,0,0,0,0,0,1,1,1
541.412518542,0,0,0,0,1,1,1,1
541.412614167,0,0,0,0,0,1,1,1
541.412620167,0,0,0,0,1,1,1,1
541.412642333,0,0,0,0,0,1,1,1
541.412671500,0,1,0,0,0,1,1,1
541.412773167,0,0,0,0,0,1,1,1
541.412811417,0,0,1,0,0,1,1,1
541.414097583,0,0,0,0,0,1,1,1
541.414102625,0,0,0,1,0,1,1,1
541.414260625,0,0,0,0,0,1,1,1
541.414266667,0,0,0,0,1,1,1,1
541.414362250,0,0,0,0,0,1,1,1
541.414368292,0,0,0,0,1,1,1,1
541.414390458,0,0,0,0,0,1,1,1
541.414419625,0,1,0,0,0,1,1,1
541.414521292,0,0,0,0,0,1,1,1
541.414559542,0,0,1,0,0,1,1,1
541.415845708,0,0,0,0,0,1,1,1
541.415850750,0,0,0,1,0,1,1,1
541.416006708,0,0,0,0,0,1,1,1
541.416012750,0,0,0,0,1,1,1,1
541.416108375,0,0,0,0,0,1,1,1
541.416114417,0,0,0,0,1,1,1,1
541.416136542,0,0,0,0,0,1,1,1
541.416165750,0,1,0,0,0,1,1,1
541.416267417,0,0,0,0,0,1,1,1
541.416305625,0,0,1,0,0,1,1,1
541.417591833,0,0,0,0,0,1,1,1
541.417596875,0,0,0,1,0,1,1,1
541.417754875,0,0,0,0,0,1,1,1
541.417760917,0,0,0,0,1,1,1,1
541.417856542,0,0,0,0,0,1,1,1
541.417862542,0,0,0,0,1,1,1,1
541.417884708,0,0,0,0,0,1,1,1
541.417913875,0,1,0,0,0,1,1,1
541.418015542,0,0,0,0,0,1,1,1
541.418053792,0,0,1,0,0,1,1,1
541.419339917,0,0,0,0,0,1,1,1
541.419344958,0,0,0,1,0,1,1,1
541.419502958,0,0,0,0,0,1,1,1
541.419509000,0,0,0,0,1,1,1,1
541.419604625,0,0,0,0,0,1,1,1
541.419610667,0,0,0,0,1,1,1,1
541.419632792,0,0,0,0,0,1,1,1
541.419662000,0,1,0,0,0,1,1,1
541.419763625,0,0,0,0,0,1,1,1
541.419801875,0,0,1,0,0,1,1,1
541.421088042,0,0,0,0,0,1,1,1
541.421093083,0,0,0,1,0,1,1,1
541.421216875,0,0,0,0,0,1,1,1
541.421222917,0,0,0,0,1,1,1,1
541.421318500,0,0,0,0,0,1,1,1
541.421324542,0,0,0,0,1,1,1,1
541.421346708,0,0,0,0,0,1,1,1
541.421375875,0,1,0,0,0,1,1,1
541.421477542,0,0,0,0,0,1,1,1
541.421515750,0,0,1,0,0,1,1,1
541.422801958,0,0,0,0,0,1,1,1
541.422807000,0,0,0,1,0,1,1,1
541.422963000,0,0,0,0,0,1,1,1
541.422969042,0,0,0,0,1,1,1,1
541.423064667,0,0,0,0,0,1,1,1
541.423070667,0,0,0,0,1,1,1,1
541.423092833,0,0,0,0,0,1,1,1
541.423122000,0,1,0,0,0,1,1,1
541.423223667,0,0,0,0,0,1,1,1
541.423261917,0,0,1,0,0,1,1,1
541.424548042,0,0,0,0,0,1,1,1
541.424553083,0,0,0,1,0,1,1,1
541.424711083,0,0,0,0,0,1,1,1
541.424717125,0,0,0,0,1,1,1,1
541.424812750,0,0,0,0,0,1,1,1
541.424818750,0,0,0,0,1,1,1,1
541.424840917,0,0,0,0,0,1,1,1
541.424870083,0,1,0,0,0,1,1,1
541.424971750,0,0,0,0,0,1,1,1
541.425010000,0,0,1,0,0,1,1,1
541.426296167,0,0,0,0,0,1,1,1
541.426301208,0,0,0,1,0,1,1,1
541.426457208,0,0,0,0,0,1,1,1
541.426463208,0,0,0,0,1,1,1,1
541.426558833,0,0,0,0,0,1,1,1
541.426564875,0,0,0,0,1,1,1,1
541.426587000,0,0,0,0,0,1,1,1
541.426616208,0,1,0,0,0,1,1,1
541.426717833,0,0,0,0,0,1,1,1
541.426756083,0,0,1,0,0,1,1,1
541.428042250,0,0,0,0,0,1,1,1
541.428047292,0,0,0,1,0,1,1,1
541.428205292,0,0,0,0,0,1,1,1
541.428211333,0,0,0,0,1,1,1,1
541.428306917,0,0,0,0,0,1,1,1
541.428312958,0,0,0,0,1,1,1,1
541.428335125,0,0,0,0,0,1,1,1
541.428364292,0,1,0,0,0,1,1,1
541.428465958,0,0,0,0,0,1,1,1
541.428504208,0,0,1,0,0,1,1,1
541.429790333,0,0,0,0,0,1,1,1
541.429795375,0,0,0,1,0,1,1,1
541.429951375,0,0,0,0,0,1,1,1
541.429957417,0,0,0,0,1,1,1,1
541.430053000,0,0,0,0,0,1,1,1
541.430059042,0,0,0,0,1,1,1,1
541.430081167,0,0,0,0,0,1,1,1
541.430110375,0,1,0,0,0,1,1,1
541.430212000,0,0,0,0,0,1,1,1
541.430250250,0,0,1,0,0,1,1,1
541.431536417,0,0,0,0,0,1,1,1
541.431541458,0,0,0,1,0,1,1,1
541.431699458,0,0,0,0,0,1,1,1
541.431705500,0,0,0,0,1,1,1,1
541.431801125,0,0,0,0,0,1,1,1
541.431807167,0,0,0,0,1,1,1,1
541.431829292,0,0,0,0,0,1,1,1
541.431858458,0,1,0,0,0,1,1,1
541.431960125,0,0,0,0,0,1,1,1
541.431998375,0,0,1,0,0,1,1,1
541.433284500,0,0,0,0,0,1,1,1
541.433289542,0,0,0,1,0,1,1,1
541.433445500,0,0,0,0,0,1,1,1
541.433451542,0,0,0,0,1,1,1,1
541.433547167,0,0,0,0,0,1,1,1
541.433553208,0,0,0,0,1,1,1,1
541.433575333,0,0,0,0,0,1,1,1
541.433604542,0,1,0,0,0,1,1,1
541.433706167,0,0,0,0,0,1,1,1
541.433744417,0,0,1,0,0,1,1,1
541.435030625,0,0,0,0,0,1,1,1
541.435035625,0,0,0,1,0,1,1,1
541.435193667,0,0,0,0,0,1,1,1
541.435199667,0,0,0,0,1,1,1,1
541.435295292,0,0,0,0,0,1,1,1
541.435301333,0,0,0,0,1,1,1,1
541.435323458,0,0,0,0,0,1,1,1
541.435352667,0,1,0,0,0,1,1,1
541.435454292,0,0,0,0,0,1,1,1
541.435492542,0,0,1,0,0,1,1,1
541.436778708,0,0,0,0,0,1,1,1
541.436783708,0,0,0,1,0,1,1,1
541.436939708,0,0,0,0,0,1,1,1
541.436945750,0,0,0,0,1,1,1,1
541.437041375,0,0,0,0,0,1,1,1
541.437047417,0,0,0,0,1,1,1,1
541.437069542,0,0,0,0,0,1,1,1
541.437098750,0,1,0,0,0,1,1,1
541.437200375,0,0,0,0,0,1,1,1
541.437238625,0,0,1,0,0,1,1,1
541.438524833,0,0,0,0,0,1,1,1
541.438529875,0,0,0,1,0,1,1,1
541.438687875,0,0,0,0,0,1,1,1
541.438693917,0,0,0,0,1,1,1,1
541.438789500,0,0,0,0,0,1,1,1
541.438795542,0,0,0,0,1,1,1,1
541.438817667,0,0,0,0,0,1,1,1
541.438846875,0,1,0,0,0,1,1,1
541.438948500,0,0,0,0,0,1,1,1
541.438986750,0,0,1,0,0,1,1,1
541.440272875,0,0,0,0,0,1,1,1
541.440277917,0,0,0,1,0,1,1,1
541.440433875,0,0,0,0,0,1,1,1
541.440439917,0,0,0,0,1,1,1,1
541.440535542,0,0,0,0,0,1,1,1
541.440541583,0,0,0,0,1,1,1,1
541.440563708,0,0,0,0,0,1,1,1
541.440592875,0,1,0,0,0,1,1,1
541.440694542,0,0,0,0,0,1,1,1
541.440732792,0,0,1,0,0,1,1,1
541.442018875,0,0,0,0,0,1,1,1
541.442023917,0,0,0,1,0,1,1,1
541.442181917,0,0,0,0,0,1,1,1
541.442187958,0,0,0,0,1,1,1,1
541.442283542,0,0,0,0,0,1,1,1
541.442289583,0,0,0,0,1,1,1,1
541.442311750,0,0,0,0,0,1,1,1
541.442340917,0,1,0,0,0,1,1,1
541.442442542,0,0,0,0,0,1,1,1
541.442480792,0,0,1,0,0,1,1,1
541.443766917,0,0,0,0,0,1,1,1
541.443771917,0,0,0,1,0,1,1,1
541.443927917,0,0,0,0,0,1,1,1
541.443933958,0,0,0,0,1,1,1,1
541.444029542,0,0,0,0,0,1,1,1
541.444035583,0,0,0,0,1,1,1,1
541.444057708,0,0,0,0,0,1,1,1
541.444086917,0,1,0,0,0,1,1,1
541.444188583,0,0,0,0,0,1,1,1
541.444226792,0,0,1,0,0,1,1,1
541.445512917,0,0,0,0,0,1,1,1
541.445517958,0,0,0,1,0,1,1,1
541.445675917,0,0,0,0,0,1,1,1
541.445681958,0,0,0,0,1,1,1,1
541.445777583,0,0,0,0,0,1,1,1
541.445783625,0,0,0,0,1,1,1,1
541.445805750,0,0,0,0,0,1,1,1
541.445834958,0,1,0,0,0,1,1,1
541.445936583,0,0,0,0,0,1,1,1
541.445974833,0,0,1,0,0,1,1,1
541.447260958,0,0,0,0,0,1,1,1
541.447266000,0,0,0,1,0,1,1,1
541.447421958,0,0,0,0,0,1,1,1
541.447428000,0,0,0,0,1,1,1,1
541.447523625,0,0,0,0,0,1,1,1
541.447529667,0,0,0,0,1,1,1,1
541.447551792,0,0,0,0,0,1,1,1
541.447581000,0,1,0,0,0,1,1,1
541.447682625,0,0,0,0,0,1,1,1
541.447720875,0,0,1,0,0,1,1,1
541.449007000,0,0,0,0,0,1,1,1
541.449012042,0,0,0,1,0,1,1,1
541.449170042,0,0,0,0,0,1,1,1
541.449176083,0,0,0,0,1,1,1,1
541.449271667,0,0,0,0,0,1,1,1
541.449277708,0,0,0,0,1,1,1,1
541.449299875,0,0,0,0,0,1,1,1
541.449329042,0,1,0,0,0,1,1,1
541.449430667,0,0,0,0,0,1,1,1
541.449468917,0,0,1,0,0,1,1,1
541.450755042,0,0,0,0,0,1,1,1
541.450760083,0,0,0,1,0,1,1,1
541.450916042,0,0,0,0,0,1,1,1
541.450922083,0,0,0,0,1,1,1,1
541.451017667,0,0,0,0,0,1,1,1
541.451023708,0,0,0,0,1,1,1,1
541.451045875,0,0,0,0,0,1,1,1
541.451075042,0,1,0,0,0,1,1,1
541.451176708,0,0,0,0,0,1,1,1
541.451214917,0,0,1,0,0,1,1,1
541.452501083,0,0,0,0,0,1,1,1
541.452506125,0,0,0,1,0,1,1,1
541.452664125,0,0,0,0,0,1,1,1
541.452670167,0,0,0,0,1,1,1,1
541.452765792,0,0,0,0,0,1,1,1
541.452771833,0,0,0,0,1,1,1,1
541.452793958,0,0,0,0,0,1,1,1
541.452823167,0,1,0,0,0,1,1,1
541.452924792,0,0,0,0,0,1,1,1
541.452963042,0,0,1,0,0,1,1,1
541.454249167,0,0,0,0,0,1,1,1
541.454254167,0,0,0,1,0,1,1,1
541.454410167,0,0,0,0,0,1,1,1
541.454416208,0,0,0,0,1,1,1,1
541.454511792,0,0,0,0,0,1,1,1
541.454517833,0,0,0,0,1,1,1,1
541.454539958,0,0,0,0,0,1,1,1
541.454569167,0,1,0,0,0,1,1,1
541.454670792,0,0,0,0,0,1,1,1
541.454709042,0,0,1,0,0,1,1,1
541.455995208,0,0,0,0,0,1,1,1
541.456000250,0,0,0,1,0,1,1,1
541.456158250,0,0,0,0,0,1,1,1
541.456164292,0,0,0,0,1,1,1,1
541.456259875,0,0,0,0,0,1,1,1
541.456265917,0,0,0,0,1,1,1,1
541.456288083,0,0,0,0,0,1,1,1
541.456317250,0,1,0,0,0,1,1,1
541.456418875,0,0,0,0,0,1,1,1
541.456457125,0,0,1,0,0,1,1,1
541.457743250,0,0,0,0,0,1,1,1
541.457748250,0,0,0,1,0,1,1,1
541.457904250,0,0,0,0,0,1,1,1
541.457910292,0,0,0,0,1,1,1,1
541.458005875,0,0,0,0,0,1,1,1
541.458011917,0,0,0,0,1,1,1,1
541.458034042,0,0,0,0,0,1,1,1
541.458063250,0,1,0,0,0,1,1,1
541.458164875,0,0,0,0,0,1,1,1
541.458203125,0,0,1,0,0,1,1,1
541.459489250,0,0,0,0,0,1,1,1
541.459494250,0,0,0,1,0,1,1,1
541.459652250,0,0,0,0,0,1,1,1
541.459658292,0,0,0,0,1,1,1,1
541.459753875,0,0,0,0,0,1,1,1
541.459759917,0,0,0,0,1,1,1,1
541.459782083,0,0,0,0,0,1,1,1
541.459811250,0,1,0,0,0,1,1,1
541.459912875,0,0,0,0,0,1,1,1
541.459951125,0,0,1,0,0,1,1,1
541.461237250,0,0,0,0,0,1,1,1
541.461242250,0,0,0,1,0,1,1,1
541.461452583,0,0,0,0,0,1,1,1
541.461458625,0,0,0,0,1,1,1,1
541.461554250,0,0,0,0,0,1,1,1
541.461560250,0,0,0,0,1,1,1,1
541.461582417,0,0,0,0,0,1,1,1
541.461611583,0,1,0,0,0,1,1,1
541.461713208,0,0,0,0,0,1,1,1
541.461751458,0,0,1,0,0,1,1,1
541.463037583,0,0,0,0,0,1,1,1
541.463042625,0,0,0,1,0,1,1,1
541.463200583,0,0,0,0,0,1,1,1
541.463206625,0,0,0,0,1,1,1,1
541.463302250,0,0,0,0,0,1,1,1
541.463308250,0,0,0,0,1,1,1,1
541.463330417,0,0,0,0,0,1,1,1
541.463359583,0,1,0,0,0,1,1,1
541.463461250,0,0,0,0,0,1,1,1
541.463499458,0,0,1,0,0,1,1,1
541.464785583,0,0,0,0,0,1,1,1
541.464790625,0,0,0,1,0,1,1,1
541.465002958,0,0,0,0,0,1,1,1
541.465009000,0,0,0,0,1,1,1,1
541.465104625,0,0,0,0,0,1,1,1
541.465110625,0,0,0,0,1,1,1,1
541.465132792,0,0,0,0,0,1,1,1
541.465161958,0,1,0,0,0,1,1,1
541.465263625,0,0,0,0,0,1,1,1
541.465301833,0,0,1,0,0,1,1,1
541.466588000,0,0,0,0,0,1,1,1
541.466593000,0,0,0,1,0,1,1,1
541.466715792,0,0,0,0,0,1,1,1
541.466721833,0,0,0,0,1,1,1,1
541.466817417,0,0,0,0,0,1,1,1
541.466823458,0,0,0,0,1,1,1,1
541.466845625,0,0,0,0,0,1,1,1
541.466874792,0,1,0,0,0,1,1,1
541.466976458,0,0,0,0,0,1,1,1
541.467014667,0,0,1,0,0,1,1,1
541.468300833,0,0,0,0,0,1,1,1
541.468305875,0,0,0,1,0,1,1,1
541.468461833,0,0,0,0,0,1,1,1
541.468467875,0,0,0,0,1,1,1,1
541.468563500,0,0,0,0,0,1,1,1
541.468569542,0,0,0,0,1,1,1,1
541.468591667,0,0,0,0,0,1,1,1
541.468620833,0,1,0,0,0,1,1,1
541.468722500,0,0,0,0,0,1,1,1
541.468760750,0,0,1,0,0,1,1,1
541.470046875,0,0,0,0,0,1,1,1
541.470051917,0,0,0,1,0,1,1,1
541.470209917,0,0,0,0,0,1,1,1
541.470215958,0,0,0,0,1,1,1,1
541.470311583,0,0,0,0,0,1,1,1
541.470317583,0,0,0,0,1,1,1,1
541.470339750,0,0,0,0,0,1,1,1
541.470368917,0,1,0,0,0,1,1,1
541.470470583,0,0,0,0,0,1,1,1
541.470508833,0,0,1,0,0,1,1,1
541.471794958,0,0,0,0,0,1,1,1
541.471799958,0,0,0,1,0,1,1,1
541.471955958,0,0,0,0,0,1,1,1
541.471962000,0,0,0,0,1,1,1,1
541.472057583,0,0,0,0,0,1,1,1
541.472063625,0,0,0,0,1,1,1,1
541.472085750,0,0,0,0,0,1,1,1
541.472114958,0,1,0,0,0,1,1,1
541.472216583,0,0,0,0,0,1,1,1
541.472254833,0,0,1,0,0,1,1,1
541.473540958,0,0,0,0,0,1,1,1
541.473546000,0,0,0,1,0,1,1,1
541.473703958,0,0,0,0,0,1,1,1
541.473710000,0,0,0,0,1,1,1,1
541.473805625,0,0,0,0,0,1,1,1
541.473811667,0,0,0,0,1,1,1,1
541.473833792,0,0,0,0,0,1,1,1
541.473862958,0,1,0,0,0,1,1,1
541.473964625,0,0,0,0,0,1,1,1
541.474002875,0,0,1,0,0,1,1,1
541.475288958,0,0,0,0,0,1,1,1
541.475294000,0,0,0,1,0,1,1,1
541.475449958,0,0,0,0,0,1,1,1
541.475456000,0,0,0,0,1,1,1,1
541.475551583,0,0,0,0,0,1,1,1
541.475557625,0,0,0,0,1,1,1,1
541.475579792,0,0,0,0,0,1,1,1
541.475608958,0,1,0,0,0,1,1,1
541.475710583,0,0,0,0,0,1,1,1
541.475748833,0,0,1,0,0,1,1,1
541.477034917,0,0,0,0,0,1,1,1
541.477039917,0,0,0,1,0,1,1,1
541.477197917,0,0,0,0,0,1,1,1
541.477203958,0,0,0,0,1,1,1,1
541.477299542,0,0,0,0,0,1,1,1
541.477305583,0,0,0,0,1,1,1,1
541.477327750,0,0,0,0,0,1,1,1
541.477356917,0,1,0,0,0,1,1,1
541.477458542,0,0,0,0,0,1,1,1
541.477496792,0,0,1,0,0,1,1,1
541.478782917,0,0,0,0,0,1,1,1
541.478787958,0,0,0,1,0,1,1,1
541.478943917,0,0,0,0,0,1,1,1
541.478949958,0,0,0,0,1,1,1,1
541.479045583,0,0,0,0,0,1,1,1
541.479051625,0,0,0,0,1,1,1,1
541.479073750,0,0,0,0,0,1,1,1
541.479102917,0,1,0,0,0,1,1,1
541.479204583,0,0,0,0,0,1,1,1
541.479242792,0,0,1,0,0,1,1,1
541.480528958,0,0,0,0,0,1,1,1
541.480534000,0,0,0,1,0,1,1,1
541.480692000,0,0,0,0,0,1,1,1
541.480698042,0,0,0,0,1,1,1,1
541.480793667,0,0,0,0,0,1,1,1
541.480799708,0,0,0,0,1,1,1,1
541.480821833,0,0,0,0,0,1,1,1
541.480851000,0,1,0,0,0,1,1,1
541.480952667,0,0,0,0,0,1,1,1
541.480990917,0,0,1,0,0,1,1,1
541.482277042,0,0,0,0,0,1,1,1
541.482282042,0,0,0,1,0,1,1,1
541.482438042,0,0,0,0,0,1,1,1
541.482444083,0,0,0,0,1,1,1,1
541.482539667,0,0,0,0,0,1,1,1
541.482545708,0,0,0,0,1,1,1,1
541.482567875,0,0,0,0,0,1,1,1
541.482597042,0,1,0,0,0,1,1,1
541.482698708,0,0,0,0,0,1,1,1
541.482736917,0,0,1,0,0,1,1,1
541.484023042,0,0,0,0,0,1,1,1
541.484028083,0,0,0,1,0,1,1,1
541.484186083,0,0,0,0,0,1,1,1
541.484192083,0,0,0,0,1,1,1,1
541.484287708,0,0,0,0,0,1,1,1
541.484293750,0,0,0,0,1,1,1,1
541.484315875,0,0,0,0,0,1,1,1
541.484345083,0,1,0,0,0,1,1,1
541.484446708,0,0,0,0,0,1,1,1
541.484484958,0,0,1,0,0,1,1,1
541.485771083,0,0,0,0,0,1,1,1
541.485776125,0,0,0,1,0,1,1,1
541.485932083,0,0,0,0,0,1,1,1
541.485938125,0,0,0,0,1,1,1,1
541.486033750,0,0,0,0,0,1,1,1
541.486039750,0,0,0,0,1,1,1,1
541.486061917,0,0,0,0,0,1,1,1
541.486091083,0,1,0,0,0,1,1,1
541.486192708,0,0,0,0,0,1,1,1
541.486230958,0,0,1,0,0,1,1,1
541.487517042,0,0,0,0,0,1,1,1
541.487522083,0,0,0,1,0,1,1,1
541.487680083,0,0,0,0,0,1,1,1
541.487686083,0,0,0,0,1,1,1,1
541.487781708,0,0,0,0,0,1,1,1
541.487787750,0,0,0,0,1,1,1,1
541.487809875,0,0,0,0,0,1,1,1
541.487839042,0,1,0,0,0,1,1,1
541.487940708,0,0,0,0,0,1,1,1
541.487978958,0,0,1,0,0,1,1,1
541.489265042,0,0,0,0,0,1,1,1
541.489270083,0,0,0,1,0,1,1,1
541.489426083,0,0,0,0,0,1,1,1
541.489432125,0,0,0,0,1,1,1,1
541.489527708,0,0,0,0,0,1,1,1
541.489533750,0,0,0,0,1,1,1,1
541.489555875,0,0,0,0,0,1,1,1
541.489585083,0,1,0,0,0,1,1,1
541.489686708,0,0,0,0,0,1,1,1
541.489724958,0,0,1,0,0,1,1,1
541.491011000,0,0,0,0,0,1,1,1
541.491016000,0,0,0,1,0,1,1,1
541.491174000,0,0,0,0,0,1,1,1
541.491180042,0,0,0,0,1,1,1,1
541.491275667,0,0,0,0,0,1,1,1
541.491281708,0,0,0,0,1,1,1,1
541.491303833,0,0,0,0,0,1,1,1
541.491333000,0,1,0,0,0,1,1,1
541.491434667,0,0,0,0,0,1,1,1
541.491472875,0,0,1,0,0,1,1,1
541.492758958,0,0,0,0,0,1,1,1
541.492763958,0,0,0,1,0,1,1,1
541.492919958,0,0,0,0,0,1,1,1
541.492926000,0,0,0,0,1,1,1,1
541.493021583,0,0,0,0,0,1,1,1
541.493027625,0,0,0,0,1,1,1,1
541.493049750,0,0,0,0,0,1,1,1
541.493078958,0,1,0,0,0,1,1,1
541.493180583,0,0,0,0,0,1,1,1
541.493218833,0,0,1,0,0,1,1,1
541.494504833,0,0,0,0,0,1,1,1
541.494509875,0,0,0,1,0,1,1,1
541.494667833,0,0,0,0,0,1,1,1
541.494673875,0,0,0,0,1,1,1,1
541.494769500,0,0,0,0,0,1,1,1
541.494775500,0,0,0,0,1,1,1,1
541.494797667,0,0,0,0,0,1,1,1
541.494826833,0,1,0,0,0,1,1,1
541.494928458,0,0,0,0,0,1,1,1
541.494966708,0,0,1,0,0,1,1,1
541.496252708,0,0,0,0,0,1,1,1
541.496257750,0,0,0,1,0,1,1,1
541.496413750,0,0,0,0,0,1,1,1
541.496419750,0,0,0,0,1,1,1,1
541.496515375,0,0,0,0,0,1,1,1
541.496521417,0,0,0,0,1,1,1,1
541.496543542,0,0,0,0,0,1,1,1
541.496572708,0,1,0,0,0,1,1,1
541.496674375,0,0,0,0,0,1,1,1
541.496712583,0,0,1,0,0,1,1,1
541.497998625,0,0,0,0,0,1,1,1
541.498003667,0,0,0,1,0,1,1,1
541.498161667,0,0,0,0,0,1,1,1
541.498167708,0,0,0,0,1,1,1,1
541.498263292,0,0,0,0,0,1,1,1
541.498269333,0,0,0,0,1,1,1,1
541.498291500,0,0,0,0,0,1,1,1
541.498320667,0,1,0,0,0,1,1,1
541.498422292,0,0,0,0,0,1,1,1
541.498460542,0,0,1,0,0,1,1,1
541.499746667,0,0,0,0,0,1,1,1
541.499751708,0,0,0,1,0,1,1,1
541.499907667,0,0,0,0,0,1,1,1
541.499913708,0,0,0,0,1,1,1,1
541.500009292,0,0,0,0,0,1,1,1
541.500015333,0,0,0,0,1,1,1,1
541.500037500,0,0,0,0,0,1,1,1
541.500066667,0,1,0,0,0,1,1,1
541.500168292,0,0,0,0,0,1,1,1
541.500206542,0,0,1,0,0,1,1,1
541.501492625,0,0,0,0,0,1,1,1
541.501497667,0,0,0,1,0,1,1,1
541.501655667,0,0,0,0,0,1,1,1
541.501661708,0,0,0,0,1,1,1,1
541.501757292,0,0,0,0,0,1,1,1
541.501763333,0,0,0,0,1,1,1,1
541.501785500,0,0,0,0,0,1,1,1
